query_group	DNT	CD8_C7	CD8_C2	CD8_C0	NK_C3	NKT	NK_C4	NK_C2	NK_C1	CD4_C3	CD4_C4	NK_C6	CD8_C4	CD8_C5	CD8_C6	CD4_C5	CD8_C1	CD4_C2	CD4_C1	CD4_C6	CD4_C0	gdT	CD8_C8	NK_C7	Proliferative CD4 T cell	Proliferative NK cell	Proliferative CD8 T cell	CD8_C3	CD8_C9	B cell_C3	TAM_C3	TAM_C0	DC2_C5	TAM_C4	DC_C13	Classical Mono_C1	Classical Mono_C2	Non-classical Mono_C6	DC1_C14	Proliferating DC_C9	TAM_C7	Proliferative B cell	B cell_C2	pDCs	Plasma_C0	Plasma_C4	Plasma_C1	Proliferative plasma cell	Fibroblast_C9	Fibroblast_C15	Fibroblast_C6	Fibroblast_C1	Fibroblast_C2	Endothelial_C4	Endothelial_C7	Endothelial_C0	Endothelial_C13	Mesothelial_C12	VSMC_C3	VSMC_C14	Mast	Mesothelial_C8
CD8_C9	0.95731985422462	0.94801513856016	0.94979534805348	0.96542797924162	0.86413740533955	0.92570063210454	0.84156157644944	0.80828045326518	0.80492297868688	0.89951002626006	0.94711456630746	0.84305863169795	0.89785957589823	0.91366649377642	0.89179270004832	0.89494861854563	0.91615299500022	0.87428870632131	0.89426367544092	0.86889881471074	0.87174343672676	0.93889701301965	0.9010900935658	0.87738989412162	0.91533869040586	0.86046752690547	0.91913785809137	0.93441405910903	1	0.75582900551267	0.65225901438857	0.62364207170009	0.70341027172709	0.65231153098645	0.77619043172333	0.64777766919653	0.67111706117007	0.67149746845281	0.72353324998261	0.670063480668	0.65147567823943	0.8293668162943	0.77231685975877	0.71220923531935	0.51559592898638	0.51942345334353	0.51086674749607	0.63983974666534	0.58701031673294	0.59020659844626	0.6117919394393	0.52850840167298	0.58469814123035	0.65356407358017	0.62995038731239	0.67414864385934	0.63724260817107	0.61507417695303	0.58087740678788	0.5921994646319	0.66770735567739	0.67831194089769
B cell_C3	0.79147504247623	0.75599648606203	0.71022988354929	0.73630082286073	0.69317540305579	0.70194150846023	0.64389406098669	0.66562014449846	0.62949468350623	0.82060872589452	0.76994696706385	0.70422913674005	0.7349816729401	0.72697102771754	0.70667998975343	0.7785799879017	0.72826483120426	0.80354886052947	0.78573557329948	0.81503060200557	0.7802583797393	0.71236985268345	0.69284280896054	0.68217429625054	0.8075202791772	0.67772688842768	0.71528255235594	0.74828361743526	0.75582900551267	1	0.73006008002438	0.68596542581683	0.79272568732587	0.70830113832384	0.83778275237061	0.71177729042685	0.7191498118499	0.75043632445456	0.8199062107766	0.73501599096368	0.70726452358701	0.83212024066562	0.995433530802	0.79566779277357	0.66319803205723	0.66273849231566	0.63869071498229	0.7365246085459	0.58650410884285	0.55746753632374	0.66081346758538	0.52875423333264	0.57308945345503	0.67561733989088	0.5878785704496	0.68551114295727	0.67209660804211	0.59075136713744	0.556492714279	0.56269039913701	0.70809871650211	0.70393516356114
TAM_C3	0.72225903336541	0.66783635897671	0.64150530869849	0.65604090871871	0.67668350341608	0.64759831612385	0.63488160251434	0.66420401965079	0.63809138117732	0.70711780014518	0.68189399806477	0.67293108438229	0.67232200658582	0.66803901622807	0.66179414850278	0.68856322314614	0.65899408618903	0.70027055234563	0.66667230228979	0.69894277377919	0.65496883179778	0.65687368128577	0.64260466073598	0.65333309943267	0.7062858003597	0.66468134958465	0.6453364286792	0.64070213301644	0.65225901438857	0.73006008002438	1	0.94622097553109	0.93391803488129	0.93076076199044	0.88750720370602	0.96859407982796	0.97481767715829	0.96187349655916	0.85853957678937	0.93769266735279	0.9515838050129	0.75931134685657	0.73760872827352	0.78496679689514	0.51636383892484	0.52574980273029	0.48835734713107	0.60001775320224	0.61084560366983	0.59693697417631	0.65647740346013	0.56719107483749	0.57430793446221	0.66240136268731	0.59647640653677	0.66155956537257	0.65316508115759	0.57836540334904	0.57094391820627	0.56938593694386	0.74987346651796	0.75784186043037
TAM_C0	0.69041425203609	0.61103892070991	0.59801025878293	0.60763968449143	0.62629028260605	0.60452919884724	0.60582420157233	0.60256893268171	0.6089610935562	0.6534071279513	0.63719440117258	0.62466099795515	0.58838477250632	0.59381450964224	0.59323885869892	0.62172134118775	0.58457627157725	0.62357266998318	0.63408944319662	0.63077609844748	0.62470111861918	0.60934438990816	0.58021014997501	0.59757758772245	0.66664319678142	0.62175167072714	0.59986954699736	0.60182018304832	0.62364207170009	0.68596542581683	0.94622097553109	1	0.93505946860525	0.99047464008432	0.85189888003672	0.93919260202121	0.95963908672775	0.9343049986187	0.84131157217453	0.97903242954931	0.96622269790021	0.7709090339639	0.70115867070709	0.77438679538022	0.4943219497559	0.5118189168272	0.48750353492666	0.58826608207996	0.6109233732462	0.59277141290154	0.66382272336284	0.5768324311179	0.57534966712355	0.67225279380046	0.60745146318537	0.67332125144001	0.64757528785056	0.58944389234132	0.57408167192823	0.58168153739307	0.69632071336011	0.74821769655664
DC2_C5	0.76433706075194	0.67876074372599	0.66628072823196	0.68079573644145	0.68006698360901	0.6654261051291	0.6577346979393	0.64540133994662	0.65215870528625	0.73142162761117	0.70225920794848	0.69709787449267	0.64782655250094	0.65228506427152	0.65053838473653	0.68137751904745	0.6472715245325	0.69025147096938	0.70800076169362	0.70513770830829	0.69633296440537	0.67380885721833	0.63993108241922	0.64926028575443	0.74314456208117	0.67892049860982	0.66325207711069	0.67738027412493	0.70341027172709	0.79272568732587	0.93391803488129	0.93505946860525	1	0.95326233908937	0.93136188408641	0.94248106829568	0.94822744649759	0.94262942333628	0.95296167881875	0.96230110883454	0.95115241221291	0.82341270259386	0.80766747373599	0.86435499883513	0.53638957970982	0.55774210519895	0.53282747030323	0.6406276133099	0.63945663879222	0.61707723240606	0.70363842021767	0.60741188423534	0.61087160779773	0.72040459105278	0.6327640332499	0.72443585975325	0.69966996285503	0.63128472364203	0.6082349465762	0.6052545614726	0.73353199879928	0.80289423628335
TAM_C4	0.71647369049444	0.62408193716081	0.61573537545964	0.62698630237243	0.63189919104494	0.61971300650538	0.6182094338802	0.60007016439634	0.61650707247013	0.66612315692612	0.65447873187501	0.6385259310773	0.58992824973061	0.60014061022855	0.59681135999307	0.6268945937568	0.59039392912609	0.62813459523882	0.65683483592754	0.63615861454321	0.6459819250076	0.62634128004789	0.58719389130646	0.60120692212749	0.68535941936321	0.63277898708466	0.61666770415331	0.62600314099742	0.65231153098645	0.70830113832384	0.93076076199044	0.99047464008432	0.95326233908937	1	0.87324485435128	0.92822764435649	0.95114038642727	0.9258242869174	0.87488661388847	0.98495796266052	0.95826353770142	0.80411713160035	0.72797855121919	0.80423633139792	0.50767262323893	0.5294597581675	0.51356082869919	0.61137179409478	0.61374777235673	0.59668711450815	0.67426834432989	0.58236547823196	0.58079101675484	0.68234376578383	0.61285327016937	0.68976480194027	0.6534588047658	0.60136396006968	0.58033622923426	0.58915499717263	0.68905046548909	0.76762520512197
DC_C13	0.83613884508263	0.77043263651916	0.73907059679464	0.76439883206317	0.73705435282775	0.73946869627911	0.70699371115677	0.71131829297593	0.69464174869122	0.83160527453708	0.79539031602617	0.75319543826093	0.7471472230686	0.75690360920533	0.73619981394716	0.78737339656933	0.74560932084994	0.8011970448121	0.79544953508392	0.80533995845541	0.77960689125845	0.75620138775403	0.71853614340953	0.72206609684156	0.82434327813352	0.73489936299866	0.74258851743969	0.7604514368809	0.77619043172333	0.83778275237061	0.88750720370602	0.85189888003672	0.93136188408641	0.87324485435128	1	0.86353623884709	0.87810495950942	0.87798459719723	0.92749674936675	0.8883726396888	0.86690493334795	0.84002661062935	0.84863151666855	0.8452517312596	0.57871373587224	0.5915353621988	0.56045539707766	0.68683114262359	0.66640600989942	0.64387219807743	0.71454473851081	0.60817306581846	0.63440111927035	0.72935486528423	0.66188764858221	0.74654631758746	0.72278935507986	0.65068132731132	0.63086704537753	0.6352597262983	0.76069496505978	0.79136581876542
Classical Mono_C1	0.71684999948709	0.64055840405192	0.62310949758939	0.63378174546495	0.65727814427858	0.63117629352869	0.63415892792638	0.63547600857369	0.63859510830109	0.67649299164485	0.66224707423251	0.65896800460111	0.62219348879237	0.62668804633618	0.62240626797465	0.6443129350689	0.6138344201827	0.65238451242884	0.6633662541961	0.65677143267322	0.65626219534636	0.6398646937899	0.605040014131	0.62526792948314	0.68551362327795	0.64868389728864	0.62212688457543	0.637448767277	0.64777766919653	0.71177729042685	0.96859407982796	0.93919260202121	0.94248106829568	0.92822764435649	0.86353623884709	1	0.99164893222715	0.95934822819839	0.8660949053733	0.93011354082808	0.97701993306973	0.7705274827565	0.72759761478652	0.78908250136932	0.51676230806086	0.52778098575626	0.50314739286044	0.60517746860432	0.6150705707527	0.59645387760866	0.66530871167658	0.58017530716141	0.58567756692968	0.6751072689843	0.61220895292544	0.67276130596634	0.65781746818823	0.59434171036204	0.5825449442083	0.5841009114181	0.72402954536697	0.77759885480842
Classical Mono_C2	0.74074602650328	0.66787410903503	0.65285853475144	0.66272091317387	0.68424368382345	0.65958850433593	0.6571017595388	0.66180847457687	0.66025545953336	0.6964244610238	0.68677510150163	0.6801036372812	0.65364952252113	0.65716805914945	0.65320293242586	0.67003927873542	0.64585793101403	0.67495052899114	0.67861379378363	0.67470630321827	0.6688062344441	0.66788244430409	0.63572092500757	0.6548816790726	0.70813870715293	0.67638219840652	0.65407539257107	0.65773727972852	0.67111706117007	0.7191498118499	0.97481767715829	0.95963908672775	0.94822744649759	0.95114038642727	0.87810495950942	0.99164893222715	1	0.9598187256238	0.86619751422539	0.95369589111369	0.97263083112771	0.79511212910492	0.7341444976065	0.79182329671206	0.52242225035687	0.53213955896284	0.50644255074704	0.61414717882193	0.62326960856627	0.60347023937541	0.67104502669139	0.58171370344728	0.59120085069373	0.68084045247664	0.62109877952626	0.68323637350715	0.66625916148262	0.60306019430271	0.5902497308019	0.59061873433726	0.73498166737504	0.78053548524404
Non-classical Mono_C6	0.73623966699193	0.66654480412151	0.63766917104558	0.65495529488906	0.68483085873995	0.65156351603345	0.65864784805019	0.66898609553839	0.66709950829272	0.70976933549145	0.68248163645916	0.68545666077439	0.64927486877444	0.6572832525767	0.65161139034599	0.67298766316079	0.64088552185047	0.68947047870185	0.68758688229671	0.69618859058929	0.6828221513249	0.65944251217272	0.62596654906031	0.65430364062358	0.70537329027761	0.66838228748238	0.6350206342609	0.66518820391362	0.67149746845281	0.75043632445456	0.96187349655916	0.9343049986187	0.94262942333628	0.9258242869174	0.87798459719723	0.95934822819839	0.9598187256238	1	0.87479907616954	0.92658299123131	0.95805362030152	0.76681653559719	0.76227224494188	0.81296516462323	0.5258648115231	0.53639564830659	0.50621297210454	0.60825825961592	0.62195053699331	0.606800713627	0.67119594619872	0.58727463408552	0.59100234763578	0.68143743014412	0.62296621574955	0.68284801561011	0.67172791662844	0.5984139163161	0.58664293797913	0.58823546718314	0.7509556415017	0.76350665193769
DC1_C14	0.77011621374238	0.68899975437538	0.68295747151907	0.69845175234637	0.66759969506144	0.67878491463144	0.65413757784322	0.63877574316653	0.64151901429402	0.7413231972416	0.71045958708512	0.68885437246924	0.656139608339	0.65218485246749	0.65545851979297	0.68572258788347	0.66134773011211	0.69376596521681	0.71516052929434	0.71415165407695	0.70190529237084	0.68186352857681	0.65315379144693	0.64351205329025	0.76061501104612	0.67700816338179	0.68110744184821	0.68808853429517	0.72353324998261	0.8199062107766	0.85853957678937	0.84131157217453	0.95296167881875	0.87488661388847	0.92749674936675	0.8660949053733	0.86619751422539	0.87479907616954	1	0.8897449276158	0.87190494449277	0.82821698465498	0.83599973678445	0.86441927007844	0.54083575813837	0.56299049345167	0.54137902316071	0.65596288067498	0.64637869037544	0.61842504392692	0.71777825963637	0.62121749031816	0.61448322561599	0.72493799896165	0.62989439362467	0.73610496466801	0.70723725673957	0.63909130936211	0.61258002831396	0.61002726049	0.70899278359955	0.79777111626371
Proliferating DC_C9	0.73337554045813	0.6501393013585	0.64099134869706	0.65003472382478	0.66026820343091	0.64329313202405	0.63775799651969	0.63471124324625	0.63781062158442	0.68925964258425	0.67220200152604	0.66226397378685	0.62817064315692	0.6296631574581	0.63167402522472	0.65568381118422	0.6262819131573	0.65764792694906	0.6686963486775	0.66669596175138	0.66003357827042	0.64836395140325	0.62287827493466	0.6324727310836	0.73593942382922	0.68206097425443	0.66747862761294	0.63971138481497	0.670063480668	0.73501599096368	0.93769266735279	0.97903242954931	0.96230110883454	0.98495796266052	0.8883726396888	0.93011354082808	0.95369589111369	0.92658299123131	0.8897449276158	1	0.95011222476769	0.83173381128928	0.75017767491556	0.82207450911075	0.52362200202944	0.53982935632401	0.5174381485414	0.64376812647416	0.63268559179886	0.6061937680675	0.69028874534902	0.59974268269557	0.60065879068819	0.70463720814686	0.63195560448961	0.70923605574046	0.67882009088929	0.63947814177846	0.60048186937007	0.5995922036516	0.72316154183207	0.77593076776222
TAM_C7	0.71838197618214	0.62569060601458	0.60768568937488	0.62049280316638	0.63980637087968	0.61684165081913	0.62391367977765	0.60850709460804	0.62925263604041	0.68125661987925	0.66046430366929	0.65102582995045	0.59049439730131	0.60650329867261	0.59838350812941	0.63911971130184	0.58847132822796	0.64686549220192	0.67457390569298	0.6602433727809	0.66744615826372	0.62561446099092	0.58490457070998	0.61066104293284	0.69502776613776	0.63969197469654	0.61119785660264	0.64037330856123	0.65147567823943	0.70726452358701	0.9515838050129	0.96622269790021	0.95115241221291	0.95826353770142	0.86690493334795	0.97701993306973	0.97263083112771	0.95805362030152	0.87190494449277	0.95011222476769	1	0.78859916900516	0.72723084594513	0.7999613315973	0.51753865263521	0.5353782665184	0.51473751722249	0.6165524137142	0.63811466231739	0.62755293670239	0.68389994866129	0.60284851036676	0.60830706891886	0.69756204363726	0.63505697297115	0.69183676846809	0.67131163128829	0.61981088216952	0.60321217076154	0.61385574130006	0.71660291312954	0.786974834211
Proliferative B cell	0.87264819011145	0.78231472031165	0.77145262512325	0.78261504635184	0.73948103643317	0.76619547621037	0.72592090183568	0.69683435496242	0.71174938504252	0.81270451803036	0.81553663217116	0.74121066838611	0.73082933651963	0.75171690270631	0.73033207539445	0.77930864961899	0.74333010709496	0.77304116257345	0.82349462752856	0.78607769930813	0.80937894970377	0.77963562268501	0.73740719358026	0.73136842252127	0.885086299973	0.78782481556058	0.81887329263786	0.79851265420099	0.8293668162943	0.83212024066562	0.75931134685657	0.7709090339639	0.82341270259386	0.80411713160035	0.84002661062935	0.7705274827565	0.79511212910492	0.76681653559719	0.82821698465498	0.83173381128928	0.78859916900516	1	0.85587360334257	0.79795600977623	0.62526026290114	0.64521788161507	0.63969472557408	0.79127254695496	0.69376129935419	0.6910400062952	0.73232545230688	0.62445288849511	0.68209620715524	0.75869072444559	0.71857461878078	0.77654045396237	0.73488790591736	0.73753655363657	0.68564856351642	0.69179658112561	0.7107826295968	0.84000077988363
B cell_C2	0.81239607942516	0.76314593907455	0.71856517537415	0.74598515135451	0.69937427359739	0.71211214287404	0.65690863046521	0.66688254664561	0.64216966624988	0.82875635960093	0.78363690476926	0.71518968443349	0.73157640767712	0.73058466766748	0.70576787930156	0.78104103502078	0.72833097337939	0.8071434746159	0.80771507556618	0.82017452343528	0.8036171248788	0.72533477806134	0.69336044814994	0.68412964539634	0.81822751565894	0.68634869137562	0.72541620047775	0.7698305309006	0.77231685975877	0.995433530802	0.73760872827352	0.70115867070709	0.80766747373599	0.72797855121919	0.84863151666855	0.72759761478652	0.7341444976065	0.76227224494188	0.83599973678445	0.75017767491556	0.72723084594513	0.85587360334257	1	0.81040544469301	0.68940828469933	0.68825375158292	0.6754540129765	0.76238967319283	0.60567242988312	0.57960920657059	0.68228371480671	0.54841632623011	0.5937074373125	0.69463002932619	0.60836005134617	0.7050328654381	0.6886053533567	0.61282868602236	0.57615966575426	0.58794088776566	0.71408729928633	0.72998234052846
pDCs	0.77803124592851	0.72540417860258	0.69063437484712	0.69716292927125	0.70423100380695	0.69046986830778	0.68736403366139	0.67465907453363	0.68424900806393	0.72934289211121	0.71891173174195	0.7259998062538	0.66995668071282	0.68407806051559	0.68072793801485	0.70162337023828	0.67697987056016	0.69723080600669	0.7219911778852	0.7099614669756	0.71161706567213	0.6966687752436	0.68167059477089	0.68492902564859	0.74328028100926	0.71297142407426	0.70674828116536	0.70115589514187	0.71220923531935	0.79566779277357	0.78496679689514	0.77438679538022	0.86435499883513	0.80423633139792	0.8452517312596	0.78908250136932	0.79182329671206	0.81296516462323	0.86441927007844	0.82207450911075	0.7999613315973	0.79795600977623	0.81040544469301	1	0.64444821756953	0.64703776611066	0.64209991001427	0.71856020463552	0.6070273048822	0.581387432374	0.6819360299007	0.58165913599784	0.57715292618968	0.66843053243456	0.59687114782645	0.68241998360595	0.65005541349216	0.60012686614194	0.569534034726	0.5705355387352	0.71043176637287	0.74083257326402
Plasma_C0	0.58963759892688	0.53861179399514	0.49941520480575	0.52137137287076	0.50270737534965	0.50806915812086	0.47458638192472	0.48824313280289	0.47553707508863	0.57777744805426	0.55529078754348	0.51598141543492	0.53104734916592	0.52943016994931	0.50872267856628	0.56390902708964	0.53709548266247	0.58026971004246	0.57511282572035	0.58896110147439	0.57546207908143	0.51924742987649	0.49234067675994	0.50177782683118	0.56656221719088	0.49870824990063	0.56858107679969	0.55139789160174	0.51559592898638	0.66319803205723	0.51636383892484	0.4943219497559	0.53638957970982	0.50767262323893	0.57871373587224	0.51676230806086	0.52242225035687	0.5258648115231	0.54083575813837	0.52362200202944	0.51753865263521	0.62526026290114	0.68940828469933	0.64444821756953	1	0.93160380361561	0.98162106522438	0.90093282139292	0.48831407121668	0.45876540923098	0.55958056297777	0.45420198855343	0.48220088337291	0.52961329160132	0.48306807820935	0.5214692290541	0.53831542706632	0.48152069075186	0.46193659476723	0.49337004781359	0.57617940194067	0.56553699570522
Plasma_C4	0.58415574834341	0.52969128583898	0.4972063720843	0.51843115965341	0.49458893810108	0.50059255613388	0.47116720169476	0.47347813881413	0.46854974468932	0.57618638085023	0.54827221055332	0.50877673119035	0.51416183149191	0.51474843486446	0.49817373699291	0.55216721097057	0.51828784161771	0.56430723829443	0.5684958933991	0.57621509643459	0.56478048543274	0.51162380874069	0.48795688050991	0.49033812351863	0.58852016575909	0.49396321871485	0.54721812120525	0.54103785715293	0.51942345334353	0.66273849231566	0.52574980273029	0.5118189168272	0.55774210519895	0.5294597581675	0.5915353621988	0.52778098575626	0.53213955896284	0.53639564830659	0.56299049345167	0.53982935632401	0.5353782665184	0.64521788161507	0.68825375158292	0.64703776611066	0.93160380361561	1	0.94378234570688	0.94530579060341	0.48186837556223	0.45620639387515	0.55173124892234	0.44764332749749	0.4742032677036	0.53756506164088	0.48619666781253	0.53563172380771	0.53470544677683	0.48276246705354	0.45746845191123	0.48458183527841	0.55394472786222	0.57047597669132
Plasma_C1	0.58452328205645	0.50628222757275	0.47880461262231	0.5001138009415	0.47497800484961	0.48574900487921	0.46049740155093	0.44603782751539	0.4600958977012	0.54583098319497	0.53543843778536	0.49382101447813	0.47505089529131	0.48931124661836	0.46510350422781	0.52120514669072	0.49114861377738	0.53265482981735	0.56776291349174	0.54761789853266	0.5687935704287	0.49953490804401	0.45650834707126	0.46337146610562	0.54815330058054	0.4744501481817	0.54425734460212	0.54161971841216	0.51086674749607	0.63869071498229	0.48835734713107	0.48750353492666	0.53282747030323	0.51356082869919	0.56045539707766	0.50314739286044	0.50644255074704	0.50621297210454	0.54137902316071	0.5174381485414	0.51473751722249	0.63969472557408	0.6754540129765	0.64209991001427	0.98162106522438	0.94378234570688	1	0.9123130215027	0.47165811217544	0.45240937767047	0.54351438926534	0.44531491184279	0.47201347259701	0.52083287253445	0.47651823286545	0.51661881703343	0.52072240126629	0.48210946132105	0.45286494216411	0.49444976810697	0.53414192781235	0.56829312300462
Proliferative plasma cell	0.70068884986277	0.62794911148079	0.6021824409145	0.61673516539182	0.5914324561724	0.60156380284449	0.56622146905877	0.56292253619265	0.56633911947964	0.67534736861836	0.65451012595648	0.59695886551051	0.59948073201896	0.60927847100032	0.58963105763611	0.65360944013664	0.61132760009144	0.65573060289358	0.6757256006179	0.67190866057099	0.670482952902	0.61299596476919	0.59195563352982	0.58905813729638	0.74347705888956	0.63214601665994	0.68737404394284	0.64344861110477	0.63983974666534	0.7365246085459	0.60001775320224	0.58826608207996	0.6406276133099	0.61137179409478	0.68683114262359	0.60517746860432	0.61414717882193	0.60825825961592	0.65596288067498	0.64376812647416	0.6165524137142	0.79127254695496	0.76238967319283	0.71856020463552	0.90093282139292	0.94530579060341	0.9123130215027	1	0.56816947120064	0.55249351363801	0.62172278031042	0.52755979853172	0.56490435223431	0.62708806338451	0.58693701130641	0.62520181751225	0.61310174981412	0.60931457678106	0.55518431590257	0.57865878671899	0.64123888995825	0.66153125497452
Fibroblast_C9	0.65365481187326	0.59229650067523	0.55222113498336	0.57187015902537	0.55387333895061	0.56993788194526	0.53910046543429	0.54294754727431	0.54958368207742	0.65039999752112	0.63690703813648	0.57614040219872	0.56042799407414	0.58384719572521	0.54754698596755	0.62444152240726	0.56422296389425	0.64822719866503	0.67015090990155	0.65305962432132	0.66746286527603	0.577886722978	0.5378404835196	0.54917939974418	0.64943193323789	0.57824182890784	0.57503869330323	0.63231388319073	0.58701031673294	0.58650410884285	0.61084560366983	0.6109233732462	0.63945663879222	0.61374777235673	0.66640600989942	0.6150705707527	0.62326960856627	0.62195053699331	0.64637869037544	0.63268559179886	0.63811466231739	0.69376129935419	0.60567242988312	0.6070273048822	0.48831407121668	0.48186837556223	0.47165811217544	0.56816947120064	1	0.96168109353731	0.94298458039682	0.9579826465942	0.96786336154969	0.78251944724904	0.7948762975685	0.76603145128146	0.86106757315889	0.89229853111968	0.92949270746822	0.93775914534543	0.62179073414582	0.87977599971844
Fibroblast_C15	0.65255205652451	0.58690491970178	0.55514650788852	0.57167114651318	0.55091470173205	0.56993605366393	0.54276433704573	0.5345750072705	0.55110332599662	0.63994324236801	0.63470858872781	0.56904862875305	0.5453064761599	0.5766087731086	0.54121135525138	0.61411479591399	0.55720062079089	0.63039763475842	0.66141704279188	0.63435241623701	0.65574217686283	0.57984813992593	0.53741897116131	0.5482067303063	0.63754003275208	0.5759388906642	0.56922124962225	0.62886770562552	0.59020659844626	0.55746753632374	0.59693697417631	0.59277141290154	0.61707723240606	0.59668711450815	0.64387219807743	0.59645387760866	0.60347023937541	0.606800713627	0.61842504392692	0.6061937680675	0.62755293670239	0.6910400062952	0.57960920657059	0.581387432374	0.45876540923098	0.45620639387515	0.45240937767047	0.55249351363801	0.96168109353731	1	0.90396725869604	0.92407494699842	0.95818960374909	0.73086852218694	0.75834006777856	0.7195038987222	0.83668172049429	0.87584896582493	0.94073667696473	0.93346333448321	0.59853140425648	0.86658495822615
Fibroblast_C6	0.67122873317884	0.6079329045205	0.57332254596756	0.59376938911077	0.56723018416337	0.58740636055859	0.55625013474551	0.55623200804911	0.56144463220712	0.66968446514422	0.6468733137303	0.59423980805915	0.57995542896364	0.58786052868704	0.56254447286891	0.63333102064637	0.58009289574314	0.65601255625222	0.67725643846344	0.66742454975901	0.67560296798551	0.59121171721114	0.55287514361326	0.55713893650078	0.66977410050633	0.58834764231936	0.59426380304224	0.64001999582559	0.6117919394393	0.66081346758538	0.65647740346013	0.66382272336284	0.70363842021767	0.67426834432989	0.71454473851081	0.66530871167658	0.67104502669139	0.67119594619872	0.71777825963637	0.69028874534902	0.68389994866129	0.73232545230688	0.68228371480671	0.6819360299007	0.55958056297777	0.55173124892234	0.54351438926534	0.62172278031042	0.94298458039682	0.90396725869604	1	0.92100481816348	0.92519037105797	0.81088289651903	0.77895607059532	0.79186447962719	0.87343667106148	0.86710225480991	0.90185347469225	0.91480330501947	0.64703019083695	0.90459586306446
Fibroblast_C1	0.58755654229283	0.52241109067546	0.49330301497064	0.51109084442456	0.49737189509632	0.51325385073538	0.49350004610484	0.49108878686102	0.51174245567354	0.56970925110391	0.5643981098927	0.52377406944301	0.4886702092357	0.51447802491037	0.48433308504506	0.54672436024445	0.49724251769054	0.56682764411357	0.59637041347306	0.56995540734696	0.59901718907384	0.51937238035548	0.47554305642011	0.48684139648472	0.57796434856395	0.5287190477592	0.51275380967586	0.56792495348212	0.52850840167298	0.52875423333264	0.56719107483749	0.5768324311179	0.60741188423534	0.58236547823196	0.60817306581846	0.58017530716141	0.58171370344728	0.58727463408552	0.62121749031816	0.59974268269557	0.60284851036676	0.62445288849511	0.54841632623011	0.58165913599784	0.45420198855343	0.44764332749749	0.44531491184279	0.52755979853172	0.9579826465942	0.92407494699842	0.92100481816348	1	0.91298514160843	0.73763197373635	0.72556683006834	0.69820592469434	0.79909761913911	0.82276173097021	0.87280930880713	0.88639737881932	0.58883156840182	0.84029504601176
Fibroblast_C2	0.64758989995816	0.58159624685069	0.5463451472188	0.56558950058702	0.55108521879966	0.56520850114686	0.54038305893943	0.53817757687197	0.55318312015327	0.6374040475408	0.62772058115085	0.57526695954447	0.54305936232559	0.57417494925771	0.53905571874264	0.61014544963559	0.55318524577707	0.63289418034207	0.66536040358101	0.63960855377214	0.66644227659886	0.57362383510057	0.52866315291261	0.54529350218508	0.63824267309004	0.57787948532569	0.56861526850905	0.63154838335941	0.58469814123035	0.57308945345503	0.57430793446221	0.57534966712355	0.61087160779773	0.58079101675484	0.63440111927035	0.58567756692968	0.59120085069373	0.59100234763578	0.61448322561599	0.60065879068819	0.60830706891886	0.68209620715524	0.5937074373125	0.57715292618968	0.48220088337291	0.4742032677036	0.47201347259701	0.56490435223431	0.96786336154969	0.95818960374909	0.92519037105797	0.91298514160843	1	0.77404606564762	0.79751458750377	0.75342070918	0.87551406498766	0.9325403211186	0.97044149751626	0.97381525455779	0.59993880622175	0.85769101689547
Endothelial_C4	0.69392754208559	0.62861549676612	0.60525270698128	0.62169291778508	0.59039170342963	0.60959803875987	0.58050437945889	0.57015829523438	0.58823561386542	0.6846485906599	0.66697251363376	0.61856052005965	0.59283645922141	0.60091149998311	0.58352179531863	0.64652767039529	0.59682871304159	0.65997701448352	0.69300693945033	0.67376211969825	0.68810026373437	0.61570072444098	0.57919903599178	0.57984940220587	0.70374546332489	0.62202504383859	0.62608637884787	0.65794362529547	0.65356407358017	0.67561733989088	0.66240136268731	0.67225279380046	0.72040459105278	0.68234376578383	0.72935486528423	0.6751072689843	0.68084045247664	0.68143743014412	0.72493799896165	0.70463720814686	0.69756204363726	0.75869072444559	0.69463002932619	0.66843053243456	0.52961329160132	0.53756506164088	0.52083287253445	0.62708806338451	0.78251944724904	0.73086852218694	0.81088289651903	0.73763197373635	0.77404606564762	1	0.94688648286928	0.96706545412135	0.91739286651077	0.8724692065362	0.78027762817846	0.78401460734376	0.65659948354055	0.8132878627124
Endothelial_C7	0.6668718067392	0.6062800405797	0.57502146047975	0.58926656106832	0.57152816011273	0.58479650447106	0.56338357643411	0.55169062757087	0.57871886137348	0.65878018955823	0.64550260261816	0.58948130926816	0.56034362194851	0.58608133415891	0.55755011121164	0.62528934253964	0.56894197425156	0.63594173330489	0.67886319272573	0.64805198780926	0.67605175680233	0.59355974031642	0.55246084019781	0.56664984354874	0.67508224494199	0.6059376343149	0.60168857284403	0.64592947249133	0.62995038731239	0.5878785704496	0.59647640653677	0.60745146318537	0.6327640332499	0.61285327016937	0.66188764858221	0.61220895292544	0.62109877952626	0.62296621574955	0.62989439362467	0.63195560448961	0.63505697297115	0.71857461878078	0.60836005134617	0.59687114782645	0.48306807820935	0.48619666781253	0.47651823286545	0.58693701130641	0.7948762975685	0.75834006777856	0.77895607059532	0.72556683006834	0.79751458750377	0.94688648286928	1	0.95569866060911	0.90944843101922	0.89957812963497	0.80706858659818	0.81414025877614	0.59775233310116	0.77191445931421
