Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
B/Plasma	GO:0050853	B cell receptor signaling pathway	29/318	70/15651	0.414285714285714	20.3898921832884	23.4144474534253	4.50792025710729e-31	2.57221929870542e-27	2.57221929870542e-27	FCMR/IGHD/PTPN6/CD72/IGLC3/FCGR2B/IGHG4/CD79A/BLK/IGHM/CD38/IGKC/SYK/STAP1/MEF2C/BLNK/MS4A1/PLCG2/IGHA2/BANK1/CD79B/CD19/LYN/LAT2/BTK/IGHG1/IGHA1/IGHG3/CD22	29
B/Plasma	GO:0042113	B cell activation	38/318	221/15651	0.171945701357466	8.46264833945189	16.0902693365725	1.63228435525518e-24	4.65690726554303e-21	4.65690726554303e-21	POU2AF1/PAX5/LAPTM5/CD180/CD27/FCRL1/FCGR2B/CXCR5/SPIB/DNAJB9/CD79A/IGHM/ZFP36L1/TNFRSF13C/XBP1/CD38/SYK/MEF2C/BLNK/MS4A1/FCRL5/PLCG2/CD74/IRF8/BANK1/CD40/MZB1/SLC39A7/CD79B/CD19/LYN/SYVN1/LAT2/TPD52/BTK/GAPT/TNFRSF13B/CD22	38
B/Plasma	GO:0050851	antigen receptor-mediated signaling pathway	36/318	196/15651	0.183673469387755	9.03985367731999	16.3116854816219	2.70551429079033e-24	5.14588818108321e-21	5.14588818108321e-21	LAPTM5/HLA-DPB1/FCMR/IGHD/PTPN6/CD72/IGLC3/FCGR2B/IGHG4/CCR7/CD79A/BLK/HLA-DQB1/IGHM/PDE4B/CD38/HLA-DRB1/IGKC/SYK/EZR/STAP1/MEF2C/BLNK/MS4A1/PLCG2/IGHA2/BANK1/CD79B/CD19/LYN/LAT2/BTK/IGHG1/IGHA1/IGHG3/CD22	36
B/Plasma	GO:0002768	immune response-regulating cell surface receptor signaling pathway	41/318	359/15651	0.114206128133705	5.62088085352394	12.7554860864236	1.75743597077232e-19	2.50698241230671e-16	2.50698241230671e-16	LAPTM5/HLA-DPB1/FCMR/IGHD/PTPN6/CD72/IGLC3/FCGR2B/IGHG4/CCR7/CD79A/BLK/HLA-DQB1/IGHM/PDE4B/CD38/HLA-DRB1/IGKC/SYK/EZR/STAP1/MEF2C/BLNK/MS4A1/CD24/LILRA4/PLCG2/IGHA2/BANK1/CD40/CD79B/CD19/LYN/FCER2/LAT2/BTK/IGHG1/SCIMP/IGHA1/IGHG3/CD22	41
B/Plasma	GO:0002429	immune response-activating cell surface receptor signaling pathway	38/318	314/15651	0.121019108280255	5.9561951688499	12.7761551869306	5.52741850223882e-19	6.30788999475494e-16	6.30788999475494e-16	LAPTM5/HLA-DPB1/FCMR/IGHD/PTPN6/CD72/IGLC3/FCGR2B/IGHG4/CCR7/CD79A/BLK/HLA-DQB1/IGHM/PDE4B/CD38/HLA-DRB1/IGKC/SYK/EZR/STAP1/MEF2C/BLNK/MS4A1/PLCG2/IGHA2/BANK1/CD79B/CD19/LYN/FCER2/LAT2/BTK/IGHG1/SCIMP/IGHA1/IGHG3/CD22	38
B/Plasma	GO:0002757	immune response-activating signaling pathway	47/318	500/15651	0.094	4.62639622641509	11.8685255838285	9.98307808440597e-19	9.49390725827007e-16	9.49390725827007e-16	LAPTM5/HLA-DPB1/FCMR/IGHD/PTPN6/CD72/IGLC3/IRF7/BIRC3/FCGR2B/IGHG4/CCR7/CD79A/BLK/HLA-DQB1/IGHM/PDE4B/CD38/APP/HLA-DRB1/IGKC/SYK/EZR/STAP1/MEF2C/BLNK/MS4A1/LILRA4/PLCG2/NOP53/IGHA2/HSP90B1/BANK1/CD79B/TIFA/TLR10/CD19/LYN/FCER2/LAT2/BTK/IGHG1/SCIMP/IGHA1/IGHG3/HSPA1B/CD22	47
B/Plasma	GO:0002399	MHC class II protein complex assembly	11/318	14/15651	0.785714285714286	38.6704851752022	20.3069956865121	7.07544333839105e-17	5.04655996110742e-14	5.04655996110742e-14	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA	11
B/Plasma	GO:0002503	peptide antigen assembly with MHC class II protein complex	11/318	14/15651	0.785714285714286	38.6704851752022	20.3069956865121	7.07544333839105e-17	5.04655996110742e-14	5.04655996110742e-14	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA	11
B/Plasma	GO:0002396	MHC protein complex assembly	12/318	19/15651	0.631578947368421	31.0844091360477	18.8959258768724	1.78704340121574e-16	1.0196869647337e-13	1.0196869647337e-13	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/TAPBPL/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA	12
B/Plasma	GO:0002501	peptide antigen assembly with MHC protein complex	12/318	19/15651	0.631578947368421	31.0844091360477	18.8959258768724	1.78704340121574e-16	1.0196869647337e-13	1.0196869647337e-13	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/TAPBPL/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA	12
B/Plasma	GO:0030183	B cell differentiation	22/318	113/15651	0.194690265486726	9.58206712305894	13.1853217886999	7.9527742773521e-16	4.12532091150646e-13	4.12532091150646e-13	POU2AF1/PAX5/LAPTM5/CD27/FCGR2B/SPIB/DNAJB9/CD79A/IGHM/ZFP36L1/XBP1/SYK/BLNK/MS4A1/PLCG2/IRF8/SLC39A7/CD79B/CD19/SYVN1/TPD52/BTK	22
B/Plasma	GO:0034976	response to endoplasmic reticulum stress	31/318	261/15651	0.118773946360153	5.84569507698981	11.3687885448181	1.96403268370224e-15	9.33897541100414e-13	9.33897541100414e-13	EIF2AK3/RACK1/HM13/FCGR2B/ERLEC1/DNAJB9/UBE2J1/ATF4/MANF/JUN/TMEM258/EEF2/XBP1/APP/PDIA4/HSPA5/DERL3/SELENOK/HSP90B1/PDIA6/SELENOS/SEL1L/DERL1/SEC61B/DNAJC3/EDEM2/SYVN1/CREB3L2/UFM1/HERPUD1/HYOU1	31
B/Plasma	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	12/318	25/15651	0.48	23.6241509433962	16.3033010111391	1.65335420412957e-14	7.25695314520254e-12	7.25695314520254e-12	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/FCGR2B/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA	12
B/Plasma	GO:0051249	regulation of lymphocyte activation	38/318	437/15651	0.0869565217391304	4.27973748974569	10.0141769198675	3.42014757530684e-14	1.39395443319291e-11	1.39395443319291e-11	HLA-DRA/LAPTM5/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/RIPOR2/PTPN6/HLA-DOB/FCGR2B/HLA-DRB5/GAS6/CCR7/HLA-DQB1/ZFP36L1/CD55/TNFRSF13C/XBP1/CD38/HLA-DRB1/SYK/MEF2C/HLA-DMB/CD24/CD69/RHOH/CD74/HLA-DOA/BANK1/HLA-DPA1/MZB1/IRF4/CD19/LYN/HLA-DMA/BTK/TNFRSF13B/CD22	38
B/Plasma	GO:1903131	mononuclear cell differentiation	37/318	425/15651	0.0870588235294118	4.28477247502775	9.8869880270524	7.36519461531769e-14	2.80172003166685e-11	2.80172003166685e-11	POU2AF1/HLA-DRA/PAX5/LAPTM5/SMARCB1/CD27/IRF7/FCGR2B/GAS6/CCR7/SPIB/DNAJB9/CD79A/IGHM/ZFP36L1/TRIB1/XBP1/APP/HLA-DRB1/SEMA4A/SYK/LY9/BLNK/MS4A1/CD69/RHOH/PLCG2/CD74/IRF8/SLC39A7/CD79B/IRF4/CD19/LYN/SYVN1/TPD52/BTK	37
B/Plasma	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	12/318	28/15651	0.428571428571429	21.0929919137466	15.3249325544623	9.1578237001648e-14	2.90303011295224e-11	2.90303011295224e-11	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/FCGR2B/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA	12
B/Plasma	GO:0030970	retrograde protein transport, ER to cytosol	12/318	28/15651	0.428571428571429	21.0929919137466	15.3249325544623	9.1578237001648e-14	2.90303011295224e-11	2.90303011295224e-11	HM13/ERLEC1/UBE2J1/DERL3/HSP90B1/SELENOS/SEL1L/DERL1/SEC61B/EDEM2/SYVN1/HERPUD1	12
B/Plasma	GO:1903513	endoplasmic reticulum to cytosol transport	12/318	28/15651	0.428571428571429	21.0929919137466	15.3249325544623	9.1578237001648e-14	2.90303011295224e-11	2.90303011295224e-11	HM13/ERLEC1/UBE2J1/DERL3/HSP90B1/SELENOS/SEL1L/DERL1/SEC61B/EDEM2/SYVN1/HERPUD1	12
B/Plasma	GO:0030098	lymphocyte differentiation	33/318	348/15651	0.0948275862068965	4.66712752114509	9.96287102982273	1.65488803033564e-13	4.96989005320797e-11	4.96989005320797e-11	POU2AF1/HLA-DRA/PAX5/LAPTM5/SMARCB1/CD27/FCGR2B/GAS6/CCR7/SPIB/DNAJB9/CD79A/IGHM/ZFP36L1/XBP1/HLA-DRB1/SEMA4A/SYK/LY9/BLNK/MS4A1/CD69/RHOH/PLCG2/CD74/IRF8/SLC39A7/CD79B/IRF4/CD19/SYVN1/TPD52/BTK	33
B/Plasma	GO:0002478	antigen processing and presentation of exogenous peptide antigen	13/318	37/15651	0.351351351351351	17.2924528301887	14.2885253585364	1.81156803268978e-13	5.16840359726395e-11	5.16840359726395e-11	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/FCGR2B/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA/MPEG1	13
B/Plasma	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	12/318	30/15651	0.4	19.6867924528302	14.7536044725115	2.51057160981537e-13	6.82158171695548e-11	6.82158171695548e-11	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/FCGR2B/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA	12
B/Plasma	GO:0002694	regulation of leukocyte activation	39/318	499/15651	0.0781563126252505	3.84661776382955	9.3068263387474	4.72462139968978e-13	1.225394986665e-10	1.225394986665e-10	HLA-DRA/LAPTM5/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/RIPOR2/PTPN6/HLA-DOB/FCGR2B/HLA-DRB5/GAS6/CCR7/HLA-DQB1/ZFP36L1/CD55/TNFRSF13C/XBP1/CD38/HLA-DRB1/SYK/STAP1/MEF2C/HLA-DMB/CD24/CD69/RHOH/CD74/HLA-DOA/BANK1/HLA-DPA1/MZB1/IRF4/CD19/LYN/HLA-DMA/BTK/TNFRSF13B/CD22	39
B/Plasma	GO:0019882	antigen processing and presentation	18/318	99/15651	0.181818181818182	8.94854202401372	11.4253394330496	1.2250008396379e-12	3.03906730042341e-10	3.03906730042341e-10	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/TAPBPL/FCGR2B/HLA-DRB5/CCR7/SAR1B/HLA-DQB1/HLA-DRB1/HLA-DMB/CD74/HLA-DOA/HLA-DPA1/FCER2/HLA-DMA/MPEG1	18
B/Plasma	GO:0042100	B cell proliferation	16/318	74/15651	0.216216216216216	10.6415094339623	11.9722601035758	1.34458002338576e-12	3.19673900559965e-10	3.19673900559965e-10	CD180/FCGR2B/CD79A/TNFRSF13C/CD38/MEF2C/MS4A1/CD74/CD40/MZB1/CD19/LYN/BTK/GAPT/TNFRSF13B/CD22	16
B/Plasma	GO:0048002	antigen processing and presentation of peptide antigen	15/318	63/15651	0.238095238095238	11.7183288409704	12.2760688765912	1.51469631919645e-12	3.45714287893398e-10	3.45714287893398e-10	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/TAPBPL/FCGR2B/HLA-DRB5/SAR1B/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA/MPEG1	15
B/Plasma	GO:0019884	antigen processing and presentation of exogenous antigen	13/318	43/15651	0.302325581395349	14.8795524352786	13.1248160299428	1.66699265441252e-12	3.65840772541455e-10	3.65840772541455e-10	HLA-DRA/HLA-DPB1/HLA-DQA1/HLA-DOB/FCGR2B/HLA-DRB5/HLA-DQB1/HLA-DRB1/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DMA/MPEG1	13
B/Plasma	GO:0032527	protein exit from endoplasmic reticulum	13/318	45/15651	0.288888888888889	14.2182389937107	12.7876640613302	3.20797576238003e-12	6.77952211116314e-10	6.77952211116314e-10	HM13/ERLEC1/UBE2J1/SAR1B/DERL3/HSP90B1/SELENOS/SEL1L/DERL1/SEC61B/EDEM2/SYVN1/HERPUD1	13
B/Plasma	GO:0045047	protein targeting to ER	12/318	40/15651	0.3	14.7650943396226	12.5531000171354	1.35175218968924e-11	2.75467785513101e-09	2.75467785513101e-09	TRAM1/SEC61G/SRPRB/SPCS1/SEC61A1/HSPA5/SSR4/SEC61B/SPCS2/SSR3/SPCS3/HERPUD1	12
B/Plasma	GO:0051251	positive regulation of lymphocyte activation	27/318	280/15651	0.0964285714285714	4.74592318059299	9.10843963272085	2.0084481400278e-11	3.92426889820372e-09	3.92426889820373e-09	HLA-DRA/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/PTPN6/HLA-DOB/HLA-DRB5/GAS6/CCR7/HLA-DQB1/CD55/TNFRSF13C/XBP1/CD38/HLA-DRB1/SYK/MEF2C/HLA-DMB/CD24/RHOH/CD74/HLA-DOA/HLA-DPA1/LYN/HLA-DMA/BTK	27
B/Plasma	GO:0046651	lymphocyte proliferation	24/318	220/15651	0.109090909090909	5.36912521440823	9.39866043396806	2.0632328592028e-11	3.92426889820372e-09	3.92426889820373e-09	LAPTM5/HLA-DPB1/CD180/RIPOR2/FCGR2B/CD79A/CD55/TNFRSF13C/CD38/HLA-DRB1/MEF2C/HLA-DMB/MS4A1/CD24/CD74/HLA-DPA1/CD40/MZB1/CD19/LYN/BTK/GAPT/TNFRSF13B/CD22	24
B/Plasma	GO:0032943	mononuclear cell proliferation	24/318	223/15651	0.10762331838565	5.2968948303579	9.30699549429468	2.75257236905801e-11	5.06650901220806e-09	5.06650901220806e-09	LAPTM5/HLA-DPB1/CD180/RIPOR2/FCGR2B/CD79A/CD55/TNFRSF13C/CD38/HLA-DRB1/MEF2C/HLA-DMB/MS4A1/CD24/CD74/HLA-DPA1/CD40/MZB1/CD19/LYN/BTK/GAPT/TNFRSF13B/CD22	24
B/Plasma	GO:0050867	positive regulation of cell activation	29/318	330/15651	0.0878787878787879	4.32512864493997	8.7918248799976	3.42996597128541e-11	6.07611893895899e-09	6.07611893895899e-09	HLA-DRA/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/PTPN6/HLA-DOB/HLA-DRB5/GAS6/CCR7/HLA-DQB1/CD55/TNFRSF13C/XBP1/CD38/APP/HLA-DRB1/SYK/STAP1/MEF2C/HLA-DMB/CD24/RHOH/CD74/HLA-DOA/HLA-DPA1/LYN/HLA-DMA/BTK	29
B/Plasma	GO:0072599	establishment of protein localization to endoplasmic reticulum	12/318	43/15651	0.27906976744186	13.7349714787187	12.0424746103419	3.514054065644e-11	6.07611893895899e-09	6.07611893895899e-09	TRAM1/SEC61G/SRPRB/SPCS1/SEC61A1/HSPA5/SSR4/SEC61B/SPCS2/SSR3/SPCS3/HERPUD1	12
B/Plasma	GO:0050864	regulation of B cell activation	17/318	106/15651	0.160377358490566	7.89328942684229	10.2551317927696	4.26609472104419e-11	7.15951072890534e-09	7.15951072890534e-09	LAPTM5/CD27/FCGR2B/ZFP36L1/TNFRSF13C/XBP1/CD38/SYK/MEF2C/CD74/BANK1/MZB1/CD19/LYN/BTK/TNFRSF13B/CD22	17
B/Plasma	GO:0002696	positive regulation of leukocyte activation	28/318	312/15651	0.0897435897435897	4.41690856313498	8.7794901024011	4.64359614320297e-11	7.57038845517604e-09	7.57038845517604e-09	HLA-DRA/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/PTPN6/HLA-DOB/HLA-DRB5/GAS6/CCR7/HLA-DQB1/CD55/TNFRSF13C/XBP1/CD38/HLA-DRB1/SYK/STAP1/MEF2C/HLA-DMB/CD24/RHOH/CD74/HLA-DOA/HLA-DPA1/LYN/HLA-DMA/BTK	28
B/Plasma	GO:0019724	B cell mediated immunity	20/318	160/15651	0.125	6.15212264150943	9.43329942903419	8.7283923195249e-11	1.3834501826447e-08	1.3834501826447e-08	FCMR/IGHD/CD27/IGHV4-34/IGLC3/FCGR2B/IGHG4/CD55/IGKC/IGLL5/CD74/IGHA2/CD40/CD19/FCER2/IGLC2/BTK/IGHG1/IGHA1/IGHG3	20
B/Plasma	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	29/318	350/15651	0.0828571428571429	4.07797843665768	8.3868108945088	1.41302026031608e-10	2.17910637982799e-08	2.17910637982799e-08	HLA-DRA/STX7/FCMR/IGHD/CD27/IGHV4-34/IGLC3/FCGR2B/IGHG4/CD55/HLA-DRB1/IGKC/SEMA4A/LY9/MEF2C/IGLL5/CD69/CD74/BACH2/IGHA2/CD40/IRF4/CD19/FCER2/IGLC2/BTK/IGHG1/IGHA1/IGHG3	29
B/Plasma	GO:0006959	humoral immune response	24/318	242/15651	0.0991735537190083	4.8810229221893	8.76241516504539	1.53472895253412e-10	2.30451668504202e-08	2.30451668504202e-08	POU2AF1/FCMR/IGHD/FCGR2B/IGHG4/CCR7/CD59/HLA-DQB1/IGHM/CD83/CD55/IGKV3-20/JCHAIN/APP/HLA-DRB1/FAU/POU2F2/MEF2C/BLNK/MS4A1/IGHA2/IGHG1/IGHA1/IGHG3	24
B/Plasma	GO:0002443	leukocyte mediated immunity	31/318	401/15651	0.0773067331670823	3.80480402766668	8.19401868513841	1.81192804478126e-10	2.65099010859535e-08	2.65099010859535e-08	HLA-DRA/STX7/FCMR/IGHD/CD27/IGHV4-34/IGLC3/SLAMF7/FCGR2B/IGHG4/CD55/HLA-DRB1/IGKC/SYK/STAP1/IGLL5/PLCG2/CD74/IGHA2/CD40/CD19/LYN/GZMB/FCER2/IGLC2/LAT2/BTK/IGHG1/SCIMP/IGHA1/IGHG3	31
B/Plasma	GO:0042110	T cell activation	34/318	479/15651	0.0709812108559499	3.49348091542916	7.98196007874371	2.23801637946471e-10	3.19253036530641e-08	3.19253036530641e-08	HLA-DRA/LAPTM5/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/RIPOR2/PTPN6/HLA-DOB/SLAMF7/DDOST/FCGR2B/HLA-DRB5/CCR7/HLA-DQB1/ZFP36L1/CD55/TNFRSF13C/XBP1/CD38/HLA-DRB1/SEMA4A/LY9/HLA-DMB/CD24/CD69/RHOH/CD74/HLA-DOA/HSH2D/HLA-DPA1/IRF4/LYN/HLA-DMA	34
B/Plasma	GO:0070661	leukocyte proliferation	24/318	251/15651	0.0956175298804781	4.70600616402315	8.52392855129202	3.26547425284653e-10	4.54458441140056e-08	4.54458441140056e-08	LAPTM5/HLA-DPB1/CD180/RIPOR2/FCGR2B/CD79A/CD55/TNFRSF13C/CD38/HLA-DRB1/MEF2C/HLA-DMB/MS4A1/CD24/CD74/HLA-DPA1/CD40/MZB1/CD19/LYN/BTK/GAPT/TNFRSF13B/CD22	24
B/Plasma	GO:0006986	response to unfolded protein	18/318	143/15651	0.125874125874126	6.19514447816335	8.98762441942014	6.9467794885084e-10	9.43769613367355e-08	9.43769613367355e-08	EIF2AK3/RACK1/ERLEC1/DNAJB9/ATF4/MANF/XBP1/TRAM1/DNAJC4/HSPA5/DERL3/SELENOS/HSP90AB1/DERL1/DNAJC3/EDEM2/CREB3L2/HERPUD1	18
B/Plasma	GO:0016064	immunoglobulin mediated immune response	18/318	155/15651	0.116129032258065	5.71552038953135	8.49655426316436	2.60093022183511e-09	3.45137391762585e-07	3.45137391762585e-07	FCMR/IGHD/CD27/IGHV4-34/IGLC3/FCGR2B/IGHG4/CD55/IGKC/IGLL5/CD74/IGHA2/CD19/IGLC2/BTK/IGHG1/IGHA1/IGHG3	18
B/Plasma	GO:0050855	regulation of B cell receptor signaling pathway	8/318	20/15651	0.4	19.6867924528302	12.0424136657155	2.71048279445492e-09	3.5150033693545e-07	3.5150033693545e-07	FCMR/PTPN6/CD72/FCGR2B/STAP1/CD19/LYN/CD22	8
B/Plasma	GO:0050870	positive regulation of T cell activation	21/318	218/15651	0.0963302752293578	4.74108533841094	8.01046720715428	3.77094475835722e-09	4.78155795359696e-07	4.78155795359696e-07	HLA-DRA/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/PTPN6/HLA-DOB/HLA-DRB5/CCR7/HLA-DQB1/CD55/TNFRSF13C/XBP1/HLA-DRB1/HLA-DMB/CD24/RHOH/HLA-DOA/HLA-DPA1/LYN/HLA-DMA	21
B/Plasma	GO:0035966	response to topologically incorrect protein	18/318	159/15651	0.113207547169811	5.57173371306515	8.34416546316153	3.92722146161177e-09	4.8714620999906e-07	4.8714620999906e-07	EIF2AK3/RACK1/ERLEC1/DNAJB9/ATF4/MANF/XBP1/TRAM1/DNAJC4/HSPA5/DERL3/SELENOS/HSP90AB1/DERL1/DNAJC3/EDEM2/CREB3L2/HERPUD1	18
B/Plasma	GO:0030968	endoplasmic reticulum unfolded protein response	14/318	91/15651	0.153846153846154	7.57184325108853	9.05441214659001	4.01593681534725e-09	4.87551818475987e-07	4.87551818475987e-07	EIF2AK3/RACK1/ERLEC1/DNAJB9/ATF4/MANF/XBP1/HSPA5/DERL3/SELENOS/DERL1/DNAJC3/EDEM2/HERPUD1	14
B/Plasma	GO:0036503	ERAD pathway	15/318	107/15651	0.14018691588785	6.89957679421619	8.81837405839084	4.17840512714517e-09	4.96707909489382e-07	4.96707909489382e-07	HM13/ERLEC1/DNAJB9/UBE2J1/XBP1/HSPA5/DERL3/HSP90B1/SELENOS/SEL1L/DERL1/SEC61B/EDEM2/SYVN1/HERPUD1	15
B/Plasma	GO:0002449	lymphocyte mediated immunity	25/318	315/15651	0.0793650793650794	3.90610961365678	7.50357765082706	6.69237387697259e-09	7.79320109020522e-07	7.79320109020522e-07	HLA-DRA/STX7/FCMR/IGHD/CD27/IGHV4-34/IGLC3/SLAMF7/FCGR2B/IGHG4/CD55/HLA-DRB1/IGKC/IGLL5/CD74/IGHA2/CD40/CD19/GZMB/FCER2/IGLC2/BTK/IGHG1/IGHA1/IGHG3	25
B/Plasma	GO:0007159	leukocyte cell-cell adhesion	27/318	379/15651	0.0712401055408971	3.5062229302534	7.11292958777351	1.64573946408331e-08	1.87811787641187e-06	1.87811787641187e-06	HLA-DRA/LAPTM5/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/RIPOR2/PTPN6/HLA-DOB/HLA-DRB5/CCR7/HLA-DQB1/CD55/TNFRSF13C/XBP1/HLA-DRB1/SYK/EZR/HLA-DMB/CD24/CD69/RHOH/HLA-DOA/HLA-DPA1/SELL/LYN/HLA-DMA	27
B/Plasma	GO:0002263	cell activation involved in immune response	22/318	260/15651	0.0846153846153846	4.16451378809869	7.40998638937771	1.75494461696374e-08	1.96347333027355e-06	1.96347333027355e-06	POU2AF1/HLA-DRA/CD180/PTPN6/FCGR2B/XBP1/APP/HLA-DRB1/SEMA4A/SYK/LY9/HLA-DMB/CD69/PLCG2/CD74/IRF8/IRF4/CD19/LYN/LAT2/BTK/GAPT	22
B/Plasma	GO:0034620	cellular response to unfolded protein	14/318	102/15651	0.137254901960784	6.75527192008879	8.39792254584437	1.82848734113364e-08	2.00641322471318e-06	2.00641322471318e-06	EIF2AK3/RACK1/ERLEC1/DNAJB9/ATF4/MANF/XBP1/HSPA5/DERL3/SELENOS/DERL1/DNAJC3/EDEM2/HERPUD1	14
B/Plasma	GO:0050863	regulation of T cell activation	25/318	332/15651	0.0753012048192771	3.70609797681291	7.17719115835987	1.91931339810013e-08	2.06634004708666e-06	2.06634004708666e-06	HLA-DRA/LAPTM5/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/RIPOR2/PTPN6/HLA-DOB/HLA-DRB5/CCR7/HLA-DQB1/CD55/TNFRSF13C/XBP1/HLA-DRB1/HLA-DMB/CD24/CD69/RHOH/HLA-DOA/HLA-DPA1/IRF4/LYN/HLA-DMA	25
B/Plasma	GO:1903039	positive regulation of leukocyte cell-cell adhesion	21/318	241/15651	0.0871369294605809	4.2886166131684	7.40930736755459	2.24016008661715e-08	2.36710249152546e-06	2.36710249152546e-06	HLA-DRA/HLA-DPB1/SMARCB1/HLA-DQA1/CD27/PTPN6/HLA-DOB/HLA-DRB5/CCR7/HLA-DQB1/CD55/TNFRSF13C/XBP1/HLA-DRB1/HLA-DMB/CD24/RHOH/HLA-DOA/HLA-DPA1/LYN/HLA-DMA	21
B/Plasma	GO:0031204	post-translational protein targeting to membrane, translocation	6/318	11/15651	0.545454545454545	26.8456260720412	12.3487269583712	2.84674053357889e-08	2.95336390629112e-06	2.95336390629112e-06	SEC61G/SEC61A1/HSPA5/SSR4/SEC61B/SSR3	6
B/Plasma	GO:0019731	antibacterial humoral response	11/318	64/15651	0.171875	8.45916863207547	8.61105390469459	5.84161460378538e-08	5.95218802307131e-06	5.95218802307131e-06	IGHD/IGHG4/IGHM/IGKV3-20/JCHAIN/APP/FAU/IGHA2/IGHG1/IGHA1/IGHG3	11
B/Plasma	GO:0002366	leukocyte activation involved in immune response	21/318	255/15651	0.0823529411764706	4.05316315205327	7.07902285443903	5.9648968530905e-08	5.97117569188323e-06	5.97117569188323e-06	POU2AF1/HLA-DRA/CD180/PTPN6/FCGR2B/XBP1/HLA-DRB1/SEMA4A/SYK/LY9/HLA-DMB/CD69/PLCG2/CD74/IRF8/IRF4/CD19/LYN/LAT2/BTK/GAPT	21
B/Plasma	GO:0050670	regulation of lymphocyte proliferation	18/318	191/15651	0.0942408376963351	4.63824953077151	7.28553726526198	7.04111739608557e-08	6.92700273483867e-06	6.92700273483867e-06	LAPTM5/HLA-DPB1/RIPOR2/FCGR2B/CD55/TNFRSF13C/CD38/HLA-DRB1/MEF2C/HLA-DMB/CD24/CD74/HLA-DPA1/MZB1/LYN/BTK/TNFRSF13B/CD22	18
B/Plasma	GO:0032944	regulation of mononuclear cell proliferation	18/318	193/15651	0.0932642487046632	4.5901847687946	7.2272980677235	8.25995467570893e-08	7.98835616603308e-06	7.98835616603308e-06	LAPTM5/HLA-DPB1/RIPOR2/FCGR2B/CD55/TNFRSF13C/CD38/HLA-DRB1/MEF2C/HLA-DMB/CD24/CD74/HLA-DPA1/MZB1/LYN/BTK/TNFRSF13B/CD22	18
B/Plasma	GO:0035967	cellular response to topologically incorrect protein	14/318	116/15651	0.120689655172414	5.93998048145738	7.69052099090973	9.64157685120601e-08	9.16913958549691e-06	9.16913958549691e-06	EIF2AK3/RACK1/ERLEC1/DNAJB9/ATF4/MANF/XBP1/HSPA5/DERL3/SELENOS/DERL1/DNAJC3/EDEM2/HERPUD1	14
