Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
T/NK	R-HSA-912631	Regulation of signaling by CBL	5/256	22/10248	0.227272727272727	9.09801136363636	6.08595821363629	0.000173861229944901	0.00500661406231163	0.00500661406231163	UBA52/UBB/PIK3R1/UBC/FYN	5
T/NK	R-HSA-373755	Semaphorin interactions	8/256	64/10248	0.125	5.00390625	5.14288519716948	0.000179400914709293	0.00508003590151816	0.00508003590151816	ITGA1/HSP90AB1/PTPRC/HSP90AA1/TYROBP/MYH9/MYL12B/FYN	8
T/NK	R-HSA-5683057	MAPK family signaling cascades	19/256	302/10248	0.0629139072847682	2.51852235099338	4.28738585462093	0.000201500633809327	0.00554491997889886	0.00554491997889886	UBA52/DUSP4/FLT3LG/DUSP2/MYC/UBB/RAP1B/CCND3/PIK3R1/DNAJB1/PEBP1/ABHD17A/UBC/JUN/DUSP1/IL2RB/LAT/FYN/CALM1	19
T/NK	R-HSA-114604	GPVI-mediated activation cascade	6/256	35/10248	0.171428571428571	6.8625	5.56073693343888	0.00020234552012462	0.00554491997889886	0.00554491997889886	FCER1G/RAC2/PIK3R1/LCK/LAT/FYN	6
T/NK	R-HSA-9637690	Response of Mtb to phagocytosis	5/256	23/10248	0.217391304347826	8.70244565217391	5.91906406247	0.000217660706615549	0.00586056121770621	0.00586056121770621	UBA52/CORO1A/UBB/RNF213/UBC	5
T/NK	R-HSA-1227986	Signaling by ERBB2	7/256	50/10248	0.14	5.604375	5.22384549790995	0.000223076330224941	0.00586056121770621	0.00586056121770621	UBA52/HSP90AA1/MATK/UBB/PIK3R1/UBC/FYN	7
T/NK	R-HSA-9637687	Suppression of phagosomal maturation	4/256	13/10248	0.307692307692308	12.3173076923077	6.53526216634247	0.000227661589387057	0.00586056121770621	0.00586056121770621	UBA52/CORO1A/UBB/UBC	4
T/NK	R-HSA-209560	NF-kB is activated and signals survival	4/256	13/10248	0.307692307692308	12.3173076923077	6.53526216634247	0.000227661589387057	0.00586056121770621	0.00586056121770621	UBA52/UBB/UBC/NFKBIA	4
T/NK	R-HSA-168638	NOD1/2 Signaling Pathway	6/256	36/10248	0.166666666666667	6.671875	5.45650599188674	0.0002377916051808	0.00602996921197282	0.00602996921197282	UBA52/BIRC3/CYLD/TNFAIP3/UBB/UBC	6
T/NK	R-HSA-418594	G alpha (i) signalling events	18/256	282/10248	0.0638297872340425	2.55518617021277	4.23875813587303	0.000248298314706629	0.00620380642186122	0.00620380642186122	CCL4/CXCR6/GPSM3/CCL4L2/S1PR4/CXCR4/RGS1/CXCR3/CX3CR1/CCR7/GPR183/PDE4B/CAMK4/S1PR5/GNG2/CCR6/CCL5/CALM1	18
T/NK	R-HSA-8878159	Transcriptional regulation by RUNX3	9/256	85/10248	0.105882352941176	4.23860294117647	4.79897341532617	0.000258596280718604	0.00636746494117259	0.00636746494117259	TGFB1/UBA52/RUNX3/MYC/UBB/BRD2/LEF1/UBC/TCF7	9
T/NK	R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	12/256	145/10248	0.0827586206896552	3.31293103448276	4.48966199341996	0.000271420483206689	0.00657481901459919	0.00657481901459919	UBA52/MAP3K8/BIRC3/DUSP4/UBB/SOCS1/UBC/JUN/ITGB2/HMGB1/NFKBIA/FOS	12
T/NK	R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	10/256	105/10248	0.0952380952380952	3.8125	4.63656236783599	0.000284885968246436	0.00657481901459919	0.00657481901459919	UBA52/MAP3K8/BIRC3/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	10
T/NK	R-HSA-9824439	Bacterial Infection Pathways	10/256	105/10248	0.0952380952380952	3.8125	4.63656236783599	0.000284885968246436	0.00657481901459919	0.00657481901459919	HSP90AB1/UBA52/HSP90AA1/CORO1A/UBB/EEF2/RNF213/B2M/UBC/CALM1	10
T/NK	R-HSA-9839923	Dengue Virus Infection	20/256	336/10248	0.0595238095238095	2.3828125	4.1251944691768	0.000286141675079775	0.00657481901459919	0.00657481901459919	HSP90AB1/UBA52/HSP90AA1/NACA/SRSF2/UBB/PIK3R1/HSPA8/FUS/HNRNPA1/CD300A/SNRPD2/UBC/PCBP1/BTF3/PABPC1/DDX5/SRSF7/SUN2/NFKBIA	20
T/NK	R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	7/256	52/10248	0.134615384615385	5.38882211538461	5.07839965044687	0.000286366455020801	0.00657481901459919	0.00657481901459919	UBA52/UBB/STAT3/UBC/JUN/CDKN1B/FOS	7
T/NK	R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	9/256	87/10248	0.103448275862069	4.14116379310345	4.70949262982166	0.000308489397110407	0.00689523245393573	0.00689523245393573	CD40LG/CD27/UBA52/BIRC3/UBB/LTB/UBC/TNFRSF25/TNFRSF4	9
T/NK	R-HSA-3371568	Attenuation phase	4/256	14/10248	0.285714285714286	11.4375	6.25503779357567	0.0003124972919088	0.00689523245393573	0.00689523245393573	HSP90AB1/HSP90AA1/HSPA8/DNAJB1	4
T/NK	R-HSA-9956593	Enterobacterial factors antagonize host defense	4/256	14/10248	0.285714285714286	11.4375	6.25503779357567	0.0003124972919088	0.00689523245393573	0.00689523245393573	UBA52/UBB/UBC/CALM1	4
T/NK	R-HSA-1643713	Signaling by EGFR in Cancer	5/256	25/10248	0.2	8.00625	5.61382140292512	0.000329918623410066	0.00718630437402183	0.00718630437402183	UBA52/HSP90AA1/UBB/PIK3R1/UBC	5
T/NK	R-HSA-8848021	Signaling by PTK6	7/256	54/10248	0.12962962962963	5.18923611111111	4.94027974677461	0.000363336282075483	0.00771635429057808	0.00771635429057808	UBA52/SOCS3/UBB/NR3C1/STAT3/UBC/CDKN1B	7
T/NK	R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	7/256	54/10248	0.12962962962963	5.18923611111111	4.94027974677461	0.000363336282075483	0.00771635429057808	0.00771635429057808	UBA52/SOCS3/UBB/NR3C1/STAT3/UBC/CDKN1B	7
T/NK	R-HSA-9664323	FCGR3A-mediated IL10 synthesis	6/256	39/10248	0.153846153846154	6.15865384615385	5.16617634686324	0.000374118619356462	0.00784725350971147	0.00784725350971147	CD247/FGR/CD3G/FCGR3A/FYN/CALM1	6
T/NK	R-HSA-9648002	RAS processing	5/256	26/10248	0.192307692307692	7.69831730769231	5.47364453662397	0.000400219388412023	0.0081924426615907	0.0081924426615907	UBA52/UBB/ABHD17A/UBC/CALM1	5
T/NK	R-HSA-2173788	Downregulation of TGF-beta receptor signaling	5/256	26/10248	0.192307692307692	7.69831730769231	5.47364453662397	0.000400219388412023	0.0081924426615907	0.0081924426615907	TGFB1/UBA52/UBB/PPP1R15A/UBC	5
T/NK	R-HSA-166166	MyD88-independent TLR4 cascade	10/256	110/10248	0.0909090909090909	3.63920454545455	4.45436075964753	0.000415301857665391	0.0083011512491	0.0083011512491	UBA52/MAP3K8/BIRC3/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	10
T/NK	R-HSA-937061	TRIF (TICAM1)-mediated TLR4 signaling	10/256	110/10248	0.0909090909090909	3.63920454545455	4.45436075964753	0.000415301857665391	0.0083011512491	0.0083011512491	UBA52/MAP3K8/BIRC3/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	10
T/NK	R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	7/256	56/10248	0.125	5.00390625	4.80884018513913	0.000456044627289475	0.00900953281121881	0.00900953281121881	HSP90AB1/HSP90AA1/TUBA4A/NR3C1/HSPA8/DNAJB1/DNAJA1	7
T/NK	R-HSA-9692914	SARS-CoV-1-host interactions	9/256	92/10248	0.0978260869565217	3.91610054347826	4.49704464888135	0.000468910898524357	0.00908515754717106	0.00908515754717107	UBA52/EEF1A1/FAU/UBB/HNRNPA1/UBC/NPM1/RCAN3/NFKBIA	9
T/NK	R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	10/256	112/10248	0.0892857142857143	3.57421875	4.38443158553966	0.000479800840552664	0.00908515754717106	0.00908515754717107	UBA52/MAP3K8/DUSP4/UBB/SOCS1/UBC/JUN/HMGB1/NFKBIA/FOS	10
T/NK	R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	10/256	112/10248	0.0892857142857143	3.57421875	4.38443158553966	0.000479800840552664	0.00908515754717106	0.00908515754717107	UBA52/MAP3K8/DUSP4/UBB/SOCS1/UBC/JUN/HMGB1/NFKBIA/FOS	10
T/NK	R-HSA-9682385	FLT3 signaling in disease	5/256	27/10248	0.185185185185185	7.41319444444444	5.34074366101229	0.000481262024276278	0.00908515754717106	0.00908515754717107	UBA52/FLT3LG/UBB/PIK3R1/UBC	5
T/NK	R-HSA-9909648	Regulation of PD-L1(CD274) expression	11/256	134/10248	0.082089552238806	3.2861473880597	4.26370637205281	0.000521067321265301	0.00967564576659095	0.00967564576659095	IRF1/UBA52/MYC/UBB/STAT3/LEF1/UBC/JUN/TCF7/FOSB/FOS	11
T/NK	R-HSA-6798695	Neutrophil degranulation	24/256	462/10248	0.051948051948052	2.07954545454545	3.800593780211	0.000541598075440563	0.00967564576659095	0.00967564576659095	HSP90AB1/PTPRC/HSP90AA1/TYROBP/EEF1A1/FCER1G/FGR/TBC1D10C/RAP1B/HSPA8/EEF2/CNN2/PLAC8/SLC2A3/ADGRE5/HLA-C/BIN2/CD300A/HLA-B/B2M/SELL/ITGB2/YPEL5/HMGB1	24
T/NK	R-HSA-5684264	MAP3K8 (TPL2)-dependent MAPK1/3 activation	4/256	16/10248	0.25	10.0078125	5.77153324107362	0.000546211966112575	0.00967564576659095	0.00967564576659095	UBA52/MAP3K8/UBB/UBC	4
T/NK	R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	4/256	16/10248	0.25	10.0078125	5.77153324107362	0.000546211966112575	0.00967564576659095	0.00967564576659095	TGFB1/UBA52/UBB/UBC	4
T/NK	R-HSA-193639	p75NTR signals via NF-kB	4/256	16/10248	0.25	10.0078125	5.77153324107362	0.000546211966112575	0.00967564576659095	0.00967564576659095	UBA52/UBB/UBC/NFKBIA	4
T/NK	R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	10/256	114/10248	0.087719298245614	3.51151315789474	4.31608085140482	0.000552405908981355	0.00967564576659095	0.00967564576659095	UBA52/MAP3K8/DUSP4/UBB/SOCS1/UBC/JUN/HMGB1/NFKBIA/FOS	10
T/NK	R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	10/256	114/10248	0.087719298245614	3.51151315789474	4.31608085140482	0.000552405908981355	0.00967564576659095	0.00967564576659095	UBA52/MAP3K8/DUSP4/UBB/SOCS1/UBC/JUN/HMGB1/NFKBIA/FOS	10
T/NK	R-HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection	8/256	76/10248	0.105263157894737	4.21381578947368	4.50108006870797	0.000590742662353523	0.0100968741749712	0.0100968741749712	CD247/FGR/CD3G/MYH9/FCGR3A/GNG2/FYN/CALM1	8
